,AutoCorrelation,CfsSubsetEval_DecisionStumpAUC,CfsSubsetEval_DecisionStumpErrRate,CfsSubsetEval_DecisionStumpKappa,CfsSubsetEval_NaiveBayesAUC,CfsSubsetEval_NaiveBayesErrRate,CfsSubsetEval_NaiveBayesKappa,CfsSubsetEval_kNN1NAUC,CfsSubsetEval_kNN1NErrRate,CfsSubsetEval_kNN1NKappa,ClassEntropy,DecisionStumpAUC,DecisionStumpErrRate,DecisionStumpKappa,Dimensionality,EquivalentNumberOfAtts,J48.00001.AUC,J48.00001.ErrRate,J48.00001.Kappa,J48.0001.AUC,J48.0001.ErrRate,J48.0001.Kappa,J48.001.AUC,J48.001.ErrRate,J48.001.Kappa,MajorityClassPercentage,MajorityClassSize,MaxAttributeEntropy,MaxKurtosisOfNumericAtts,MaxMeansOfNumericAtts,MaxMutualInformation,MaxNominalAttDistinctValues,MaxSkewnessOfNumericAtts,MaxStdDevOfNumericAtts,MeanAttributeEntropy,MeanKurtosisOfNumericAtts,MeanMeansOfNumericAtts,MeanMutualInformation,MeanNoiseToSignalRatio,MeanNominalAttDistinctValues,MeanSkewnessOfNumericAtts,MeanStdDevOfNumericAtts,MinAttributeEntropy,MinKurtosisOfNumericAtts,MinMeansOfNumericAtts,MinMutualInformation,MinNominalAttDistinctValues,MinSkewnessOfNumericAtts,MinStdDevOfNumericAtts,MinorityClassPercentage,MinorityClassSize,NaiveBayesAUC,NaiveBayesErrRate,NaiveBayesKappa,NumberOfBinaryFeatures,NumberOfClasses,NumberOfFeatures,NumberOfInstances,NumberOfInstancesWithMissingValues,NumberOfMissingValues,NumberOfNumericFeatures,NumberOfSymbolicFeatures,PercentageOfBinaryFeatures,PercentageOfInstancesWithMissingValues,PercentageOfMissingValues,PercentageOfNumericFeatures,PercentageOfSymbolicFeatures,Quartile1AttributeEntropy,Quartile1KurtosisOfNumericAtts,Quartile1MeansOfNumericAtts,Quartile1MutualInformation,Quartile1SkewnessOfNumericAtts,Quartile1StdDevOfNumericAtts,Quartile2AttributeEntropy,Quartile2KurtosisOfNumericAtts,Quartile2MeansOfNumericAtts,Quartile2MutualInformation,Quartile2SkewnessOfNumericAtts,Quartile2StdDevOfNumericAtts,Quartile3AttributeEntropy,Quartile3KurtosisOfNumericAtts,Quartile3MeansOfNumericAtts,Quartile3MutualInformation,Quartile3SkewnessOfNumericAtts,Quartile3StdDevOfNumericAtts,REPTreeDepth1AUC,REPTreeDepth1ErrRate,REPTreeDepth1Kappa,REPTreeDepth2AUC,REPTreeDepth2ErrRate,REPTreeDepth2Kappa,REPTreeDepth3AUC,REPTreeDepth3ErrRate,REPTreeDepth3Kappa,RandomTreeDepth1AUC,RandomTreeDepth1ErrRate,RandomTreeDepth1Kappa,RandomTreeDepth2AUC,RandomTreeDepth2ErrRate,RandomTreeDepth2Kappa,RandomTreeDepth3AUC,RandomTreeDepth3ErrRate,RandomTreeDepth3Kappa,StdvNominalAttDistinctValues,kNN1NAUC,kNN1NErrRate,kNN1NKappa
4116,0.492095238,,,,,,,,,,,,,,12.07058824,,,,,,,,,,,,,,85,5.230094118,,,9.219544457,0.709557669,,31.56869139,0.07192606,,,,5.073810675,0.192933078,,-2.048192771,0,,,-6.400324424,0,,,,,,0,0,1026,85,0,0,1025,1,0,0,0,99.90253411,0.097465887,,7.750853319,0.011764706,,3.093378344,0.108465229,,24.87926722,0.035294118,,5.12779378,0.185617299,,39.9027435,0.070588235,,6.400324424,0.257655884,,,,,,,,,,,,,,,,,,,,,,
4117,0.27822449,,,,,,,,,,,,,,10.36363636,,,,,,,,,,,,,,99,6.197141414,,,9.949874371,1.034842293,,36.65855164,0.059044267,,,,5.210719033,0.117111922,,-2.037797529,0,,,-4.168693629,0,,,,,,0,0,1026,99,0,0,1025,1,0,0,0,99.90253411,0.097465887,,6.482817869,0,,2.89002374,0,,20.89246473,0.01010101,,4.740329111,0.100503782,,46.91688809,0.04040404,,6.925986508,0.197907003,,,,,,,,,,,,,,,,,,,,,,
4118,0.083367347,,,,,,,,,,,,,,20.52,,,,,,,,,,,,,,50,5.8964,,,7.071067812,0.972991579,,30.36469561,0.049947707,,,,4.907020868,0.090944661,,-2.020369923,0,,,-4.84132257,0,,,,,,0,0,1026,50,0,0,1025,1,0,0,0,99.90253411,0.097465887,,8.534487743,0,,3.192876965,0,,50,0,,7.071067812,0,,50,0.02,,7.071067812,0.141421356,,,,,,,,,,,,,,,,,,,,,,
4119,0.477901996,,,,,,,,,,,,,,0.93019039,,,,,,,,,,,,,,548.9927289,6.146693563,,,23.45202074,0.924515734,,47.50933471,0.064697878,,,,6.139345088,0.188566518,,-2.002893101,0.001813237,,,-9.442993285,0,,,,,,0,0,1026,1103,0,0,1025,1,0,0,0,99.90253411,0.097465887,,12.35735343,0.014505893,,3.75979882,0.11961791,,31.94468494,0.027198549,,5.821233964,0.162735362,,64.24852923,0.05893019,,8.132160509,0.233894068,,,,,,,,,,,,,,,,,,,,,,
4120,0.031402667,,,,,,,,,,,,,,2.728723404,,,,,,,,,,,,,,376,6.482949468,,,19.39071943,1.90056891,,104.7306314,0.080883729,,,,8.197477182,0.161625208,,-2.010723861,0,,,-5.115416616,0,,,,,,0,0,1026,376,0,0,1025,1,0,0,0,99.90253411,0.097465887,,9.679984107,0.002659574,,3.33042172,0.051571062,,49.40369352,0.013297872,,7.151288874,0.114699731,,185.4785667,0.054521277,,13.65620712,0.22471416,,,,,,,,,,,,,,,,,,,,,,
4121,-0.238318182,,,,,,,,,,,,,,44.60869565,,,,,,,,,,,,,,23,8.149695652,,,4.795831523,1.459786112,,11.03481379,0.08294562,,,,2.006818031,0.048906661,,-2.19047619,0,,,-4.795831523,0,,,,,,0,0,1026,23,0,0,1025,1,0,0,0,99.90253411,0.097465887,,-0.708683473,0,,-0.477134363,0,,8.605442177,0,,3.140399644,0,,23,0,,4.795831523,0,,,,,,,,,,,,,,,,,,,,,,
4122,0.163459649,,,,,,,,,,,,,,0.719495091,,,,,,,,,,,,,,1426,7.170147966,,,37.76241518,1.232668354,,104.5510664,0.065119304,,,,8.037495003,0.17531825,,-1.997466187,0,,,-9.953664789,0,,,,,,0,0,1026,1426,0,0,1025,1,0,0,0,99.90253411,0.097465887,,12.60787056,0.00911641,,3.777902089,0.09507702,,37.09976205,0.023842917,,6.200430285,0.152613124,,105.0737724,0.058204769,,10.34052251,0.23154556,,,,,,,,,,,,,,,,,,,,,,
4123,0.321514286,,,,,,,,,,,,,,9.679245283,,,,,,,,,,,,,,106,5.315792453,,,10.29563014,0.915967089,,34.39768554,0.06980648,,,,5.251238658,0.194202355,,-2.025350075,0,,,-7.174353094,0,,,,,,0,0,1026,106,0,0,1025,1,0,0,0,99.90253411,0.097465887,,10.77104126,0.018867925,,3.260608985,0.136704901,,22.64965349,0.037735849,,4.92164446,0.19146196,,50.42252219,0.066037736,,7.174353094,0.249527856,,,,,,,,,,,,,,,,,,,,,,
4124,0.19340184,,,,,,,,,,,,,,0.629061925,,,,,,,,,,,,,,1631,6.39468363,,,40.38564101,1.137211631,,59.84657959,0.058014822,,,,6.76816415,0.17639605,,-2.002443428,0,,,-16.41134742,0,,,,,,0,0,1026,1631,0,0,1025,1,0,0,0,99.90253411,0.097465887,,16.2849245,0.012568976,,4.249850296,0.110088508,,35.91382098,0.024524831,,6.153842981,0.154719233,,75.82767316,0.047516861,,8.649699308,0.212153444,,,,,,,,,,,,,,,,,,,,,,
4125,0.26628125,,,,,,,,,,,,,,15.78461538,,,,,,,,,,,,,,65,4.942553846,,,8.062257748,0.889712156,,28.9577109,0.056949583,,,,4.782807281,0.13182995,,-2.063492063,0,,,-4.428958954,0,,,,,,0,0,1026,65,0,0,1025,1,0,0,0,99.90253411,0.097465887,,4.863453724,0,,2.591273628,0,,18.17419024,0.015384615,,4.428958954,0.124034735,,65,0.046153846,,8.062257748,0.211451031,,,,,,,,,,,,,,,,,,,,,,
4126,0.286083478,,,,,,,,,,,,,,1.78125,,,,,,,,,,,,,,576,6.192883681,,,24,1.654331077,,135.789863,0.058055727,,,,9.27411066,0.148891691,,-2.006786207,0,,,-24,0,,,,,,0,0,1026,576,0,0,1025,1,0,0,0,99.90253411,0.097465887,,17.36186225,0.003472222,,4.393357454,0.058874303,,47.80749217,0.015625,,7.045672786,0.117131579,,188.6492391,0.041666667,,13.78383891,0.2,,,,,,,,,,,,,,,,,,,,,,
4127,0.222481928,,,,,,,,,,,,,,12.21428571,,,,,,,,,,,,,,84,5.507392857,,,9.16515139,0.909356571,,30.9627334,0.071970046,,,,5.028738977,0.193164791,,-2.049382716,0,,,-6.361109913,0,,,,,,0,0,1026,84,0,0,1025,1,0,0,0,99.90253411,0.097465887,,9.716304172,0.011904762,,3.070212915,0.109108945,,24.54445894,0.035714286,,5.095142124,0.186691458,,39.4015467,0.071428571,,6.361109913,0.259086174,,,,,,,,,,,,,,,,,,,,,,
4128,0.530472222,,,,,,,,,,,,,,27.72972973,,,,,,,,,,,,,,37,4.859810811,,,6.08276253,0.625169436,,16.27572158,0.067233039,,,,3.565212827,0.123005457,,-2.114285714,0,,,-4.112907933,0,,,,,,0,0,1026,37,0,0,1025,1,0,0,0,99.90253411,0.097465887,,1.745188398,0,,1.911470521,0,,15.76653061,0,,4.112907933,0,,37,0.054054054,,6.08276253,0.229243435,,,,,,,,,,,,,,,,,,,,,,
4129,-0.426146341,,,,,,,,,,,,,,24.42857143,,,,,,,,,,,,,,42,6.016261905,,,6.480740698,1.419914461,,19.78918954,0.066845134,,,,3.878115236,0.118956476,,-2.102564103,0,,,-6.480740698,0,,,,,,0,0,1026,42,0,0,1025,1,0,0,0,99.90253411,0.097465887,,4.152848233,0,,2.117634293,0,,18.29625,0,,4.40752907,0,,42,0.047619048,,6.480740698,0.215540269,,,,,,,,,,,,,,,,,,,,,,
4130,-1.2209,,,,,,,,,,,,,,93.27272727,,,,,,,,,,,,,,11,6.492727273,,,3.31662479,1.76527936,,6.147075901,0.050148115,,,,2.062401873,0.045241725,,-2.444444444,0,,,-3.31662479,0,,,,,,0,0,1026,11,0,0,1025,1,0,0,0,99.90253411,0.097465887,,-0.763888889,0,,1.189373387,0,,11,0,,3.31662479,0,,11,0,,3.31662479,0,,,,,,,,,,,,,,,,,,,,,,
4131,0.233833333,,,,,,,,,,,,,,41.04,,,,,,,,,,,,,,25,7.27104,,,5,0.99783739,,10.94774904,0.059269307,,,,2.960057012,0.102775611,,-2.173913043,0,,,-3.297525541,0,,,,,,0,0,1026,25,0,0,1025,1,0,0,0,99.90253411,0.097465887,,2.060982496,0,,1.975409179,0,,9.640831758,0,,3.297525541,0,,25,0.04,,5,0.2,,,,,,,,,,,,,,,,,,,,,,
4134,0.496266667,,,,,,,,,,0.994841932,,,,0.473740336,,,,,,,,,,,54.22553986,2034,,3751,0.974167096,,2,61.24540799,0.500066644,,162.4508825,0.087879998,,,2,8.206743926,0.158030812,,-2.001066951,4.44E-05,,2,-31.46052679,0.002721292,45.77446014,1717,,,,1,2,1777,3751,0,0,1776,1,0.05627462,0,0,99.94372538,0.05627462,,6.24739991,0.006487159,,2.48008597,0.045367343,,43.1701021,0.019994668,,6.277325877,0.107613165,,144.5632193,0.095907758,,10.53130006,0.253002509,,,,,,,,,,,,,,,,,,,0,,,
4135,0.891479492,0.508350206,0.058103696,0.009696226,0.7480281,0.057035613,0.075923225,0.792356955,0.060087278,0.172613997,0.319011748,0.516717453,0.057890079,0,0.000305166,5.718768166,0.499868213,0.057890079,0,0.499868213,0.057890079,0,0.499868213,0.057890079,0,94.2109921,30872,11.25759524,,,0.149028495,7518,,,6.905764785,,,0.055783298,122.7962805,1562.8,,,3.002934212,,,0.011479733,2,,,5.789007904,1897,0.770544063,0.110348195,0.191865164,1,2,10,32769,0,0,0,10,10,0,0,0,100,4.563590615,,,0.016683924,,,6.086518588,,,0.027919439,,,9.452764792,,,0.103478377,,,0.499868213,0.057890079,0,0.499868213,0.057890079,0,0.499868213,0.057890079,0,0.714052124,0.059599011,0.11416861,0.76823589,0.061582593,0.293073331,0.747284321,0.063322042,0.29303318,2497.759076,0.807789459,0.060392444,0.44261232
4136,0.50918197,,,,,,,,,,1,,,,33.335,,,,,,,,,,,50,300,,600,322.69,,2,24.49489743,169.751396,,417.2533919,0.46979,,,2,19.42167367,4.536316934,,0.03633528,0,,2,0.454030589,0,50,300,,,,1,2,20001,600,0,0,20000,1,0.00499975,0,0,99.99500025,0.00499975,,253.7069908,0,,15.50291744,0,,481.121456,0.096666667,,21.40061744,2.286190427,,600,0.341666667,,24.49489743,6.170895841,,,,,,,,,,,,,,,,,,,0,,,
4137,0.824194952,,,,,,,,,,0.460671253,,,,86.9573913,,,,,,,,,,,90.26086957,1038,,1150,0.267826087,,2,33.91164992,0.443019119,,315.09209,0.009091409,,,2,15.3777053,0.0794724,,-0.899129687,0,,2,1.049970022,0,9.739130435,112,,,,1,2,100001,1150,0,0,100000,1,0.00099999,0,0,99.99900001,0.00099999,,71.99774822,0.00173913,,8.594913472,0.041684731,,159.9918217,0.005217391,,12.71666535,0.072074179,,379.9912877,0.012173913,,19.52768382,0.109709503,,,,,,,,,,,,,,,,,,,0,,,
4138,,,,,,,,,,,,,,,0.000831859,,,,,,,,,,,,,,-1.2,1443152,,2,1.25E-12,833204.6287,,-1.2,1443152,,,1.978333333,1.25E-12,833204.6287,,-1.2,1443152,,1,1.25E-12,833204.6287,,,,,,2400,,2401,2886305,0,0,1,2400,99.95835069,0,0,0.041649313,99.95835069,,-1.2,1443152,,1.25E-12,833204.6287,,-1.2,1443152,,1.25E-12,833204.6287,,-1.2,1443152,,1.25E-12,833204.6287,,,,,,,,,,,,,,,,,,,0.145623,,,
4139,,,,,,,,,,,,,,,0.000121065,,,,,,,,,,,,,,,,,2,,,,,,,,2,,,,,,,2,,,,,,,,2331,,2331,19254100,0,0,0,2331,100,0,0,0,100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,
4140,,,,,,,,,,,,,,,0.006370113,,,,,,,,,,,,,,,,,2,,,,,,,,1.985695709,,,,,,,1,,,,,,,,769,,769,120720,0,0,0,769,100,0,0,0,100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.118819348,,,
4153,0.972067039,,,,,,,,,,2.584962501,,,,0.377777778,,,,,,,,,,,16.66666667,30,,43.73975163,0.697477506,,6,4.857273922,0.496565008,,0.964319173,-0.48436279,,,6,0.486218955,0.2925303,,-1.598238114,-0.963752531,,6,-1.825766873,0.005771183,16.66666667,30,,,,0,6,68,180,0,0,66,2,0,0,0,97.05882353,2.941176471,,-1.235911948,-0.673413462,,0.336744095,0.255399448,,-0.791321359,-0.58616934,,0.455792034,0.341060127,,1.338707296,-0.476224706,,0.668129439,0.418888679,,,,,,,,,,,,,,,,,,,0,,,
4154,0.996769436,,,,,,,,,,0.017307547,,,,0.002176966,,,,,,,,,,,99.83848315,14217,,459.1917763,94536.79817,,2,11.34174797,47496.69658,,60.05877453,3154.274274,,,2,-0.2726868,1592.83935,,-1.288693339,-0.011058073,,2,-7.564950354,0.326953609,0.161516854,23,,,,1,2,31,14240,0,0,30,1,3.225806452,0,0,96.77419355,3.225806452,,1.541536599,-0.003910249,,-1.852573071,0.721001215,,14.07591351,-0.001872656,,-0.255195185,0.971086971,,93.41642392,0.004945397,,0.629858156,1.355430927,,,,,,,,,,,,,,,,,,,0,,,
4329,0.739872068,,,,,,,,,,0.607171655,,,,0.036170213,87.17568678,,,,,,,,,,85.10638298,400,1.367135707,30.48141094,62.53404255,0.024284175,7,5.633491079,11.76785712,0.606541813,10.36946341,23.46146099,0.00696492,86.08525624,2.571428571,1.995839852,7.115384655,0.039643141,-0.121854039,3.281638298,0.000868693,2,-0.191159719,0.871395027,14.89361702,70,,,,11,2,17,470,0,0,3,14,64.70588235,0,0,17.64705882,82.35294118,0.237512688,-0.121854039,3.281638298,0.001559318,-0.191159719,0.871395027,0.596367472,0.748833338,4.568702128,0.006002906,0.545188195,8.706901818,1.018273759,30.48141094,62.53404255,0.006957407,5.633491079,11.76785712,,,,,,,,,,,,,,,,,,,1.398586414,,,
4340,0.955497382,,,,,,,,,,0.935851901,,,,0.015665796,,,,,,,,,,,67.10182768,257,,3.630773878,284.7998227,,3,0.951195852,6.765970498,,0.757838953,70.6155979,,,3,0.014605289,1.587623949,,-1.187745729,4.205843358,,3,-0.954250178,0.033491291,0.261096606,1,,,,0,3,6,383,0,0,5,1,0,0,0,83.33333333,16.66666667,,-0.880869116,7.726516112,,-0.621000618,0.053514029,,0.63717811,16.57911478,,-0.028981841,0.156596297,,2.456877443,160.5229212,,0.672004761,3.837247695,,,,,,,,,,,,,,,,,,,0,,,
4353,,,,,,,,,,,,,,,0.008737864,,,,,,,,,,,,,,12.16898898,972.918932,,,3.269177401,104.5063645,,1.14776083,269.4448328,,,,0.691367587,57.76848422,,-1.328746435,6.204660194,,,-0.253009598,5.973841392,,,,,,0,,9,1030,0,0,9,0,0,0,0,100,0,,-0.559834194,40.74004854,,0.01720432,19.02998026,,-0.31372486,73.89582524,,0.509481179,63.99700415,,0.76667532,527.3741748,,0.853959735,83.22766095,,,,,,,,,,,,,,,,,,,,,,
4531,,,,,,,,,,,,,,,0.003744681,,,,,,,,,,,,,,81.56637401,92.86372205,,,7.586205475,53.44560208,,21.46277573,11.5183785,,,,2.673941221,4.496198872,,-1.387581666,4.40E-05,,,-0.812057375,3.60E-05,,,,,,0,,22,5875,0,0,22,0,0,0,0,100,0,,-0.486839049,0.015107197,,0.077102213,0.012270711,,13.90780235,0.13552806,,3.097223523,0.065297151,,27.5847974,21.34570332,,4.386507405,5.25064258,,,,,,,,,,,,,,,,,,,,,,
4532,0.501208579,,,,,,,,,,,,,,0.000295767,,,,,,,,,,,,,,63.88973829,1.05012876,,,5.981690289,1.39680919,,7.557013414,0.604652544,,,,1.306653705,0.763980316,,-1.986930751,-0.007896418,,,-0.114497939,0.164565335,,,,,,0,0,29,98050,1,9,29,0,0,0.001019888,0.000316517,100,0,,-1.201628165,-0.000213466,,0.000833777,0.493197204,,-0.03384178,0.985932065,,0.429664701,1.004657146,,10.20107956,1.001281604,,2.197291705,1.008550442,,,,,,,,,,,,,,,,,,,,,,
4533,,,,,,,,,,,,,,,0.000442383,,,,,,,,,,,,,,1040.901776,109382990.5,,63009,17.43476306,1038253561,,89.67259133,4051229.77,,,32871,4.416718296,38453850.56,,-1.005892434,0.001737187,,2733,-0.248032382,0.014658636,,,,,,0,,29,65554,0,0,27,2,0,0,0,93.10344828,6.896551724,,2.516766866,0.175087601,,1.357153907,0.188455542,,4.519594915,1.948225564,,1.923090475,1.025590435,,94.81713601,4.120343534,,8.614278666,3.26437463,,,,,,,,,,,,,,,,,,,42621.56834,,,
4534,0.514022073,,,,,,,,,,0.990623923,,,,0.002804161,19.05746469,,,,,,,,,,55.69425599,6157,1.580462199,,,0.499482757,3,,,0.834996245,,,0.051980887,15.06352429,2.258064516,,,0.256138966,,,5.32E-09,2,,,44.30574401,4898,,,,23,2,31,11055,0,0,0,31,74.19354839,0,0,0,100,0.571058717,,,0.001051013,,,0.700371232,,,0.004244512,,,0.995608283,,,0.039756848,,,,,,,,,,,,,,,,,,,,,0.444802723,,,
4535,,,,,,,,,,,,,,,0.000140334,,,,,,,,,,,,,,1057.025461,1740.101125,,51,27.14428712,4670.768536,,128.7746451,203.2442815,,,13.72413793,5.277902798,633.0302315,,-2.000013365,0.176460564,,2,-1.206282379,0.500000835,,,,,,2,,42,299285,0,0,13,29,4.761904762,0,0,30.95238095,69.04761905,,-1.291312392,6.635457841,,0.291401297,1.60762601,,-0.525913718,34.53899795,,0.827235756,22.31846827,,108.0997108,145.1756286,,8.282352195,633.7425136,,,,,,,,,,,,,,,,,,,14.76215371,,,
4538,0.960595624,,,,,,,,,,2.193423736,,,,0.003342449,,,,,,,,,,,29.87946926,2950,,193.8979579,0.011116397,,5,7.171537945,0.013351215,,47.82230871,0.001309779,,,5,0.953503584,0.005340125,,7.601727432,-1.47E-05,,5,-1.883855888,0.000953944,10.10837638,998,,,,0,5,33,9873,0,0,32,1,0,0,0,96.96969697,3.03030303,,10.69287488,-7.29E-07,,-0.529067435,0.001689436,,32.23273657,1.23E-05,,0.251093817,0.004344638,,52.88939311,0.000960252,,2.372879468,0.008791262,,,,,,,,,,,,,,,,,,,0,,,
4540,,,,,,,,,,,,,,,0.027911453,,,,,,,,,,,,,,35.80202572,234.9215144,,,4.899314232,150.0918405,,7.366918095,37.83427027,,,,1.719941968,24.92465076,,-2.003857281,0.000170475,,,-0.855666347,0.000106476,,,,,,0,,29,1039,0,0,29,0,0,0,0,100,0,,0.667049236,1.165501463,,0.948757129,0.740057506,,3.601601811,9.998453667,,1.427933478,4.842089418,,9.063302564,27.63680629,,2.508674555,28.82710532,,,,,,,,,,,,,,,,,,,,,,
4541,0.434825333,,,,,,,,,,1.363633032,,,,0.000491323,384.4707748,,,,,,,,,,53.91191557,54864,6.841681922,1191.686726,165201645.6,0.036454618,790,22.85558215,102640296,1.066683055,105.7235857,16887087.02,0.003546779,299.7469391,66.54054054,3.409375692,10872054.15,0,-0.347372044,0.197836212,0,1,-0.876746239,0.930472268,11.15991589,11357,,,,9,3,50,101766,0,0,13,37,18,0,0,26,74,0.003539519,-0.090563709,0.987648134,1.98E-05,0.585211137,1.356333963,0.337496114,1.744989372,4.395986872,0.000255801,1.316414763,2.985107767,0.996234686,13.36137186,29.55874261,0.002000914,3.088602993,13.90096423,,,,,,,,,,,,,,,,,,,206.9327044,,,
4544,0.044729792,,,,,,,,,,,,,,0.111425873,,,,,,,,,,,,,,65.76112419,38.40565628,,,6.753065868,50.41978983,,9.143291288,0.55447401,,,,1.96431244,1.573135332,,-0.26750892,-0.068595067,,,-1.931485315,0.906945994,,,,,,0,0,118,1059,0,0,118,0,0,0,0,100,0,,2.9370766,-0.008441729,,0.949246297,1.000985935,,8.313648708,0.013183084,,2.084179474,1.014178166,,13.49392864,0.018039903,,2.978153933,1.018557778,,,,,,,,,,,,,,,,,,,,,,
4545,-4072.462175,,,,,,,,,,,,,,0.001538694,,,,,,,,,,,,,,39560.29495,752324.0667,,39644,198.7924454,214502.1296,,2111.101857,17694.95336,,,39644,14.08817384,8633.936496,,-1.278770075,-0.521943728,,39644,-4.57601155,0.010827792,,,,,,0,0,61,39644,0,0,60,1,0,0,0,98.36065574,1.639344262,,0.633853307,0.146869563,,0.341312168,0.236386361,,3.31042172,0.31488814,,1.660327429,0.384723901,,32.76118611,22.30102285,,4.008375907,55.05791569,,,,,,,,,,,,,,,,,,,0,,,
4548,,,,,,,,,,,,,,,0.00344228,,,,,,,,,,,,,,162.8990277,3942.772348,,,11.47455952,15026.78135,,73.67879546,312.1296691,,,,6.929106742,1154.741724,,1.682020463,0.001539452,,,1.74804419,0.005866849,,,,,,0,,97,28179,0,0,97,0,0,0,0,100,0,,46.32278742,0.072353778,,5.722790943,0.170060036,,78.09214955,2.388019447,,7.330286935,7.934167483,,99.5794991,10.98195115,,8.562212599,22.44729843,,,,,,,,,,,,,,,,,,,,,,
4549,-45.63634228,,,,,,,,,,,,,,0.000133733,,,,,,,,,,,,,,12453.48178,234.2178208,,,87.71966372,696.4195184,,2295.774264,74.64373331,,,,23.44850223,224.9644501,,6.206746032,0.000110736,,,-4.754369447,0.000342243,,,,,,0,0,78,583250,0,0,78,0,0,0,0,100,0,,310.0894145,0.924201457,,12.58667379,0.246780674,,756.667622,1.097735,,14.89767424,1.478840944,,1331.414825,157.98776,,19.06692434,471.1776303,,,,,,,,,,,,,,,,,,,,,,
4551,,,,,,,,,,,,,,,0.0044,,,,,,,,,,,,,,0.111619527,3.336602,,,0.299851155,2.018768339,,-0.403869016,1.680213909,,,,0.07108452,1.487989472,,-1.508832958,-0.021378,,,-0.243645375,0.818946454,,,,,,0,,22,5000,0,0,22,0,0,0,0,100,0,,-0.531090824,0.669699,,-0.015662263,1.161311395,,-0.474296841,1.666169,,0.059681496,1.591546891,,-0.126197154,2.664376,,0.197751762,1.749578422,,,,,,,,,,,,,,,,,,,,,,
4552,0.454625706,,,,,,,,,,4.97036764,,,,0.003000883,7.256124959,,,,,,,,,,8.879082083,503,5.829333186,0.843135272,53.37440424,1.809174189,102,0.929144873,37.26820757,1.360529879,-0.044500261,28.25463372,0.684989256,0.986206157,13.6,0.653659612,19.18895863,0.518713856,-0.932135794,3.134863195,0.32391101,2,0.378174351,1.109709692,0.017652251,1,,,,12,102,17,5665,0,0,2,15,70.58823529,0,0,11.76470588,88.23529412,0.67394341,-0.932135794,3.134863195,0.479590681,0.378174351,1.109709692,0.900049206,-0.044500261,28.25463372,0.546574629,0.653659612,19.18895863,0.980469348,0.843135272,53.37440424,0.569964548,0.929144873,37.26820757,,,,,,,,,,,,,,,,,,,29.00443316,,,
4553,,,,,,,,,,,,,,,0.005670103,,,,,,,,,,,,,,4.789224289,7.27628866,,,2.437727608,3.688174901,,-0.720862503,3.171134021,,,,-0.20901222,1.319212869,,-1.410913283,1.214089347,,,-1.027126655,0.532375875,,,,,,0,,33,5820,0,0,33,0,0,0,0,100,0,,-0.97109622,3.070103093,,-0.411910427,1.267943779,,-0.870097572,3.169587629,,-0.289047992,1.276848363,,-0.779082176,3.286340206,,-0.195009197,1.286632832,,,,,,,,,,,,,,,,,,,,,,
4563,,,,,,,,,,,,,,,7.28E-05,,,,,,,,,,,,,,2.089746266,2.193541556,,,0.253852916,2.777361221,,-0.010579739,-0.489649342,,,,-0.189810536,1.085595637,,-0.742817045,-3.225722594,,,-1.175327035,0.517794352,,,,,,0,,13,178526,4400,57200,13,0,0,2.464627001,2.464627001,100,0,,-0.426474311,-0.721225208,,-0.347224181,0.632674965,,-0.127361803,-0.449426089,,-0.066552288,0.829040813,,0.117934592,-0.202887072,,0.060138766,1.485213264,,,,,,,,,,,,,,,,,,,,,,
5587,0.722910429,,,,,,,,,,,,,,7.87E-07,,,,,,,,,,,,,,505.3588736,2240.5,,,17.11874566,1293.842006,,102.6664506,634.6239103,,,,4.43174799,404.4471891,,-1.20000083,8.01E-06,,,0,4.90E-05,,,,,,0,0,6,7619400,0,0,6,0,0,0,0,100,0,,-1.200000475,0.145560477,,0,0.346669148,,2.10720657,82.82843033,,2.009195831,236.9529253,,256.8125237,1545,,10.07477206,892.294841,,,,,,,,,,,,,,,,,,,,,,
5648,0.722910429,,,,,,,,,,,,,,7.87E-07,,,,,,,,,,,,,,505.3588736,2240.5,,,17.11874566,1293.842006,,102.6664506,634.6239103,,,,4.43174799,404.4471891,,-1.20000083,8.01E-06,,,0,4.90E-05,,,,,,0,0,6,7619400,0,0,6,0,0,0,0,100,0,,-1.200000475,0.145560477,,0,0.346669148,,2.10720657,82.82843033,,2.009195831,236.9529253,,256.8125237,1545,,10.07477206,892.294841,,,,,,,,,,,,,,,,,,,,,,
5889,0.990808986,,,,,,,,,,,,,,7.87E-07,,,,,,,,,,,,,,505.3588736,2240.5,,,17.11874566,1293.842006,,113.1325839,634.5690535,,,,5.53241152,404.3342575,,-1.20000083,8.01E-06,,,0,4.90E-05,,,,,,0,0,6,7619400,0,0,6,0,0,0,0,100,0,,-1.200000475,0.008418576,,0,0.064339984,,8.266173833,82.82843033,,3.030798454,236.9529253,,279.8983733,1545,,12.31562957,892.294841,,,,,,,,,,,,,,,,,,,,,,
